,name_product,price_product,link_product,marca,description_product,color_product,condicion,images
45,Xiaomi Redmi Note 12 Pro 5G Dual SIM 128 GB negro 6 GB RAM,1.476.600,https://www.mercadolibre.com.co/xiaomi-redmi-note-12-pro-5g-dual-sim-128-gb-negro-6-gb-ram/p/MCO21286079?pdp_filters=category:MCO1055#searchVariation=MCO21286079&position=46&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Xiaomi,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 16 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla AMOLED de 6 67""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Capacidad y eficiencia Con su potente procesador y memoria RAM de 6 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo veloz con tu huella digital Con el sensor de huella digital  el acceso es seguro y podras desbloquearlo automaticamente con un toque   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Negro,Nuevo,https://http2.mlstatic.com/D_NQ_NP_712967-MLA53467905885_012023-V.webp
46,Celular Xiaomi Redmi Note 11s 128gb 8ram 108 Mp,969.900,https://articulo.mercadolibre.com.co/MCO-866044487-celular-xiaomi-redmi-note-11s-128gb-8ram-108-mp-_JM#position=56&search_layout=stack&type=item&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Celular,"------------------------------------------------------------- DISTRIBUIDO POR CELUMOVIL STORE ------------------------------------------------------------- ********************************************************************************************************* * NO REALICE PAGOS POR FUERA DE MERCADOLIBRE   Desde otras cuentas personas inescrupulosas usan nuestra reputacion para solicitar consignaciones con DATOS FALSOS   Indicando un precio inferior al aqui publicado  ESTO ES FALSO  Nosotros recibiremos su pago por MERCADOLIBRE   ANTE CUALQUIER DUDA POR FAVOR PREGUNTE EN ESTA PUBLICACION Y solo haga caso a las respuestas de ESTA PUBLICACION   * ANTES de dar clic en COMPAR  selecciona color deseado  una vez la venta sea aprobada es IMPOSIBLE hacer cambio en el color del producto   * El sistema le mostrara siempre y en todo momento colores y cantidades disponibles  el sistema NUNCA cambiara el color seleccionado al momento de iniciar el proceso compra   * Al ser un proceso automatizado  debido a que nuestros productos estan en el centro de distribucion de MERCADOLIBRE la guia de envio se genera con los datos que suministras en el recuadro de direccion  escribir la direccion completa incluido si es calle o carrera *********************************************************************************************************  ENVIO GRATIS A TODO EL PAIS   REDMI NOTE 11S + ESTUCHE  Redmi Note 11S: Rendimiento fluido / Mas inteligente / Mas practico / Diseno futurista/ Rendimiento atractivo  Sensacion agradable  mas facil de sostener El Redmi Note 11S cuenta con un nuevo diseno de marco plano y un estilo minimalista  con un aspecto dinamico y potente que a su vez es robusto y seguro   Caracteristicas Principales:  - Equipo totalmente nuevo en caja  - Libre de fabrica para cualquier compania  - Tecnologia LiquidCool 1 0 Plus - Procesador: Mediatek® Helio™ G96  - Gpu: ARM Mali-G57 MC2 - Pantalla: 6 43 "" FHD+ DotDisplay - Tasa de refresco Hasta 90Hz - Corning® Gorilla® Glass 6 - Resolucion: 2400 x 1080 FHD+ - Sensor de Huellas Digitales LATERAL para desbloqueo - Altavoces estereo dobles - Memoria Interna de 128 GB - Memoria RAM de 8 GB - Emisor de infrarrojos: SI - Soporte a Micro sd hasta 1TB slot hibrido (SIM o MicroSD) - Camara Trasera: 4 Camaras 108 MP + 8 MP +2 MP + 2 MP - Camara Frontal : 16 MP - Puerto carga Tipo C - Jack 3 5: SI - Sensor de luz ambiental - Sistema operativo : MIUI 11 basado en Android 11 - Ranura SIM hibrida  nano-SIM + nano-SIM o microSD - Bandas de Red Compatible: GSM: 850  900  1800  1900 MHz3G WCDMA: 1/2/4/5/84G LTE FDD: 1/2/3/4/5/7/8/20/28/324G LTE TDD: 38/40/41 (B41 2535-2655 MHz) -Bluetooth 5 0 Protocolo de Wi-Fi: 802 11a/b/g/n/ac - GPS - Bateria integrada de 5000 mAh -Proteccion contra las salpicaduras -Garantia: 6 meses   Contenido del paquete Celular / Adaptador de corriente TIPO EUROPEO a 33W (No incluye adaptador) / Cable USB tipo C/ Forro simple / Herramienta de extraccion para la SIM / Guia del usuario / Garantia / Factura",Twilight blue,Nuevo,https://http2.mlstatic.com/D_NQ_NP_854531-MCO49265216033_032022-V.webp
47,Samsung Galaxy A22 Dual SIM 128 GB violet 4 GB RAM,849.900,https://www.mercadolibre.com.co/samsung-galaxy-a22-dual-sim-128-gb-violet-4-gb-ram/p/MCO18329737?pdp_filters=category:MCO1055#searchVariation=MCO18329737&position=47&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Samsung,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 4 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla Super AMOLED de 6 4""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Mayor rendimiento Su memoria RAM de 4 GB permite que tu smartphone funcione de manera fluida y sin demoras al realizar distintas tareas  jugar o navegar   Desbloqueo veloz con tu huella digital Con el sensor de huella digital  el acceso es seguro y podras desbloquearlo automaticamente con un toque   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Violet,Nuevo,https://http2.mlstatic.com/D_NQ_NP_937246-MLA46968905162_082021-V.webp
48,Samsung Galaxy A04 64 GB verde 4 GB RAM,549.900,https://www.mercadolibre.com.co/samsung-galaxy-a04-64-gb-verde-4-gb-ram/p/MCO21024387?pdp_filters=category:MCO1055#searchVariation=MCO21024387&position=48&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Samsung,"Doble camara y mas detalles Sus 2 camaras traseras de 50 Mpx/2 Mpx te permitiran tomar imagenes con mas detalles y lograr efectos unicos como el famoso modo retrato de poca profundidad de campo   Ademas  el dispositivo cuenta con camara frontal de 5 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Mas para ver Con su pantalla PLS de 6 5""  disfruta de colores intensos y mayor nitidez en todos tus contenidos   Mayor rendimiento Su memoria RAM de 4 GB permite que tu smartphone funcione de manera fluida y sin demoras al realizar distintas tareas  jugar o navegar   Reconocimiento facial para mayor seguridad Acerca el dispositivo a tu rostro para desbloquearlo instantaneamente  Su precisa tecnologia de reconocimiento facial te garantiza un acceso al equipo rapido y seguro   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas   Gran capacidad de almacenamiento Con su memoria interna de 64 GB siempre tendras espacio para almacenar archivos y documentos importantes  Ademas  podras guardar peliculas  series y videos para reproducirlos cuando quieras sin conexion ",Verde,Nuevo,https://http2.mlstatic.com/D_NQ_NP_999454-MLA52444194873_112022-V.webp
49,Xiaomi Pocophone Poco X5 5G Dual SIM 128 GB negro 6 GB RAM,1.249.900,https://www.mercadolibre.com.co/xiaomi-pocophone-poco-x5-5g-dual-sim-128-gb-negro-6-gb-ram/p/MCO21748141?pdp_filters=category:MCO1055#searchVariation=MCO21748141&position=49&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Xiaomi,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 13 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla AMOLED de 6 67""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Capacidad y eficiencia Con su potente procesador y memoria RAM de 6 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Negro,Nuevo,https://http2.mlstatic.com/D_NQ_NP_934293-MLA53834173060_022023-V.webp
50,Nokia G21 Dual SIM 128 GB azul 4 GB RAM,642.559,https://www.mercadolibre.com.co/nokia-g21-dual-sim-128-gb-azul-4-gb-ram/p/MCO19154230?pdp_filters=category:MCO1055#searchVariation=MCO19154230&position=50&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Nokia,Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 8 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Mayor rendimiento Su memoria RAM de 4 GB permite que tu smartphone funcione de manera fluida y sin demoras al realizar distintas tareas  jugar o navegar   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5050 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ,Azul,Nuevo,https://http2.mlstatic.com/D_NQ_NP_911613-MLA50419357842_062022-V.webp
51,Tecno Camon 17 Pro Dual SIM 128 GB california dream silver 8 GB RAM,999.900,https://www.mercadolibre.com.co/tecno-camon-17-pro-dual-sim-128-gb-california-dream-silver-8-gb-ram/p/MCO18332428?pdp_filters=category:MCO1055#searchVariation=MCO18332428&position=51&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Tecno,Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 4 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Capacidad y eficiencia Con su potente procesador y memoria RAM de 8 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo veloz con tu huella digital Con el sensor de huella digital  el acceso es seguro y podras desbloquearlo automaticamente con un toque   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ,California dream silver,Nuevo,https://http2.mlstatic.com/D_NQ_NP_899051-MLA47576873573_092021-V.webp
52,CAT S42 H+ Dual SIM 32 GB negro 3 GB RAM,1.390.000,https://www.mercadolibre.com.co/cat-s42-h-dual-sim-32-gb-negro-3-gb-ram/p/MCO18380723?pdp_filters=category:MCO1055#searchVariation=MCO18380723&position=52&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,CAT,"Momentos unicos  capturas reales Captura tus mejores momentos y revivelos cuando quieras con la camara trasera de 13 Mpx   Ademas  el dispositivo cuenta con camara frontal de 5 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Mas para ver Con su pantalla IPS de 5 5""  disfruta de colores intensos y mayor nitidez en todos tus contenidos   Mayor rendimiento Su memoria RAM de 3 GB permite que tu smartphone funcione de manera fluida y sin demoras al realizar distintas tareas  jugar o navegar   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 4200 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas   El espacio que necesitas Con su memoria interna de 32 GB descarga tus aplicaciones favoritas y guarda todas las fotos y videos que quieras ",NO-COLOR,Nuevo,https://http2.mlstatic.com/D_NQ_NP_664756-MLA49644173168_042022-V.webp
53,Tecno Spark 8C Dual SIM 64 GB turquoise cyan 2 GB RAM,459.900,https://www.mercadolibre.com.co/tecno-spark-8c-dual-sim-64-gb-turquoise-cyan-2-gb-ram/p/MCO19452730?pdp_filters=category:MCO1055#searchVariation=MCO19452730&position=53&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Tecno,"Doble camara y mas detalles Sus 2 camaras traseras de 13 Mpx/0 3 Mpx te permitiran tomar imagenes con mas detalles y lograr efectos unicos como el famoso modo retrato de poca profundidad de campo   Ademas  con la camara frontal con flash preparate para compartir selfies mas iluminadas en tus redes sociales   Mas para ver Con su pantalla IPS de 6 6""  disfruta de colores intensos y mayor nitidez en todos tus contenidos   Todo lo que necesitas Su memoria RAM de 2 GB es justo lo que necesitas para utilizar las funciones mas importantes como llamar  enviar mensajes  navegar y ejecutar aplicaciones de uso frecuente como redes sociales o multimedia   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas   Gran capacidad de almacenamiento Con su memoria interna de 64 GB siempre tendras espacio para almacenar archivos y documentos importantes  Ademas  podras guardar peliculas  series y videos para reproducirlos cuando quieras sin conexion ",Turquoise cyan,Nuevo,https://http2.mlstatic.com/D_NQ_NP_973469-MLA50862043349_072022-V.webp
54,Infinix Smart 6 (8 Mpx) Dual SIM 32 GB polar black 2 GB RAM,345.900,https://www.mercadolibre.com.co/infinix-smart-6-8-mpx-dual-sim-32-gb-polar-black-2-gb-ram/p/MCO19488666?pdp_filters=category:MCO1055#searchVariation=MCO19488666&position=54&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Infinix,"Doble camara y mas detalles Sus 2 camaras traseras de 8 Mpx/0 8 Mpx te permitiran tomar imagenes con mas detalles y lograr efectos unicos como el famoso modo retrato de poca profundidad de campo   Ademas  con la camara frontal con flash preparate para compartir selfies mas iluminadas en tus redes sociales   Mas para ver Con su pantalla IPS de 6 6""  disfruta de colores intensos y mayor nitidez en todos tus contenidos   Todo lo que necesitas Su memoria RAM de 2 GB es justo lo que necesitas para utilizar las funciones mas importantes como llamar  enviar mensajes  navegar y ejecutar aplicaciones de uso frecuente como redes sociales o multimedia   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas   El espacio que necesitas Con su memoria interna de 32 GB descarga tus aplicaciones favoritas y guarda todas las fotos y videos que quieras ",Polar black,Nuevo,https://http2.mlstatic.com/D_NQ_NP_999072-MLA50966570886_082022-V.webp
55,Samsung Galaxy A32 128 GB awesome black 4 GB RAM,1.166.102,https://www.mercadolibre.com.co/samsung-galaxy-a32-128-gb-awesome-black-4-gb-ram/p/MCO17706115?pdp_filters=category:MCO1055#searchVariation=MCO17706115&position=55&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Samsung,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 4 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla Super AMOLED de 6 4""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Mayor rendimiento Su memoria RAM de 4 GB permite que tu smartphone funcione de manera fluida y sin demoras al realizar distintas tareas  jugar o navegar   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Awesome black,Nuevo,https://http2.mlstatic.com/D_NQ_NP_922219-MLA48428094384_122021-V.webp
0,Celular Xiaomi Redmi Note 11s 6gb Ram 128gb 108 Mp,924.900,https://articulo.mercadolibre.com.co/MCO-860564281-celular-xiaomi-redmi-note-11s-6gb-ram-128gb-108-mp-_JM#position=40&search_layout=stack&type=item&tracking_id=5e7b358a-3ec0-42bc-93a6-f2542782792e,Celular,"------------------------------------------------------------- DISTRIBUIDO POR CELUMOVIL STORE ------------------------------------------------------------- ********************************************************************************************************* * NO REALICE PAGOS POR FUERA DE MERCADOLIBRE   Desde otras cuentas personas inescrupulosas usan nuestra reputacion para solicitar consignaciones con DATOS FALSOS   Indicando un precio inferior al aqui publicado  ESTO ES FALSO  Nosotros recibiremos su pago por MERCADOLIBRE   ANTE CUALQUIER DUDA POR FAVOR PREGUNTE EN ESTA PUBLICACION Y solo haga caso a las respuestas de ESTA PUBLICACION   * ANTES de dar clic en COMPAR  selecciona color deseado  una vez la venta sea aprobada es IMPOSIBLE hacer cambio en el color del producto   * El sistema le mostrara siempre y en todo momento colores y cantidades disponibles  el sistema NUNCA cambiara el color seleccionado al momento de iniciar el proceso compra   * Al ser un proceso automatizado  debido a que nuestros productos estan en el centro de distribucion de MERCADOLIBRE la guia de envio se genera con los datos que suministras en el recuadro de direccion  escribir la direccion completa incluido si es calle o carrera *********************************************************************************************************  ENVIO GRATIS A TODO EL PAIS   REDMI NOTE 11S + ESTUCHE  Redmi Note 11S: Rendimiento fluido / Mas inteligente / Mas practivo / Diseno futurista/ Rendimiento atractivo  Sensacion agradable  mas facil de sostener El Redmi Note 11S cuenta con un nuevo diseno de marco plano y un estilo minimalista  con un aspecto dinamico y potente que a su vez es robusto y seguro   Caracteristicas Principales:  - Equipo totalmente nuevo en caja  - Libre de fabrica para cualquier compania  - Tecnologia LiquidCool 1 0 Plus - Procesador: Mediatek® Helio™ G96  - Gpu: ARM Mali-G57 MC2 - Pantalla: 6 43 "" FHD+ DotDisplay - Tasa de refresco Hasta 90Hz - Corning® Gorilla® Glass 6 - Resolucion: 2400 x 1080 FHD+ - Sensor de Huellas Digitales LATERAL para desbloqueo - Altavoces estereo dobles - Memoria Interna de 128 GB - Memoria RAM de 6 GB - Emisor de infrarrojos: SI - Soporte a Micro sd hasta 1TB slot hibrido (SIM o MicroSD) - Camara Trasera: 4 Camaras 108 MP + 8 MP +2 MP + 2 MP - Camara Frontal : 16 MP - Puerto carga Tipo C - Jack 3 5: SI - Sensor de luz ambiental - Sistema operativo : MIUI 11 basado en Android 11 - Ranura SIM hibrida  nano-SIM + nano-SIM o microSD - Bandas de Red Compatible: GSM: 850  900  1800  1900 MHz3G WCDMA: 1/2/4/5/84G LTE FDD: 1/2/3/4/5/7/8/20/28/324G LTE TDD: 38/40/41 (B41 2535-2655 MHz) -Bluetooth 5 0 Protocolo de Wi-Fi: 802 11a/b/g/n/ac - GPS - Bateria integrada de 5000 mAh -Proteccion contra las salpicaduras -Garantia: 6 meses   Contenido del paquete Celular / Adaptador de corriente TIPO EUROPEO a (33W) / Cable USB tipo C// Forro simple / Herramienta de extraccion para la SIM / Guia del usuario / Garantia / Factura",Gris grafito,Nuevo,https://http2.mlstatic.com/D_NQ_NP_752653-MCO50018839186_052022-V.webp
1,Oppo Reno7 128 GB azul 6 GB RAM,1.499.900,https://www.mercadolibre.com.co/oppo-reno7-128-gb-azul-6-gb-ram/p/MCO19536760?pdp_filters=category:MCO1055#searchVariation=MCO19536760&position=1&search_layout=stack&type=product&tracking_id=5e7b358a-3ec0-42bc-93a6-f2542782792e,Oppo,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 32 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla AMOLED de 6 43""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Capacidad y eficiencia Con su potente procesador y memoria RAM de 6 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 4500 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Azul,Nuevo,https://http2.mlstatic.com/D_NQ_NP_655968-MLA51718829390_092022-V.webp
2,Samsung Galaxy A33 5G Dual SIM 128 GB awesome black 6 GB RAM,1.344.000,https://www.mercadolibre.com.co/samsung-galaxy-a33-5g-dual-sim-128-gb-awesome-black-6-gb-ram/p/MCO19108225?pdp_filters=category:MCO1055#searchVariation=MCO19108225&position=11&search_layout=stack&type=product&tracking_id=5e7b358a-3ec0-42bc-93a6-f2542782792e,Samsung,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 4 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla Super AMOLED de 6 4""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Capacidad y eficiencia Con su potente procesador y memoria RAM de 6 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Awesome black,Vendedor No establacio Condicion,https://http2.mlstatic.com/D_NQ_NP_646172-MLA49998621670_052022-V.webp
3,Moto G32 Dual SIM 128 GB negro 4 GB RAM,749.900,https://www.mercadolibre.com.co/moto-g32-dual-sim-128-gb-negro-4-gb-ram/p/MCO21813786?pdp_filters=category:MCO1055#searchVariation=MCO21813786&position=3&search_layout=stack&type=product&tracking_id=5e7b358a-3ec0-42bc-93a6-f2542782792e,Moto,Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 16 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Mayor rendimiento Su memoria RAM de 4 GB permite que tu smartphone funcione de manera fluida y sin demoras al realizar distintas tareas  jugar o navegar   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ,Negro,Nuevo,https://http2.mlstatic.com/D_NQ_NP_960487-MLA54126902851_032023-V.webp
4,Realme C11 (2021) Dual SIM 32 GB cool grey 2 GB RAM,411.362,https://www.mercadolibre.com.co/realme-c11-2021-dual-sim-32-gb-cool-grey-2-gb-ram/p/MCO18207849?pdp_filters=category:MCO1055#searchVariation=MCO18207849&position=4&search_layout=stack&type=product&tracking_id=5e7b358a-3ec0-42bc-93a6-f2542782792e,Realme,"Momentos unicos  capturas reales Captura tus mejores momentos y revivelos cuando quieras con la camara trasera de 8 Mpx   Ademas  el dispositivo cuenta con camara frontal de 5 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Mas para ver Con su pantalla IPS de 6 5""  disfruta de colores intensos y mayor nitidez en todos tus contenidos   Todo lo que necesitas Su memoria RAM de 2 GB es justo lo que necesitas para utilizar las funciones mas importantes como llamar  enviar mensajes  navegar y ejecutar aplicaciones de uso frecuente como redes sociales o multimedia   Reconocimiento facial para mayor seguridad Acerca el dispositivo a tu rostro para desbloquearlo instantaneamente  Su precisa tecnologia de reconocimiento facial te garantiza un acceso al equipo rapido y seguro   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas   El espacio que necesitas Con su memoria interna de 32 GB descarga tus aplicaciones favoritas y guarda todas las fotos y videos que quieras ",Cool grey,Nuevo,https://http2.mlstatic.com/D_NQ_NP_677880-MLA49468108807_032022-V.webp
5,Oukitel WP17 Dual SIM 128 GB black 8 GB RAM,1.829.900,https://www.mercadolibre.com.co/oukitel-wp17-dual-sim-128-gb-black-8-gb-ram/p/MCO19111483?pdp_filters=category:MCO1055#searchVariation=MCO19111483&position=5&search_layout=stack&type=product&tracking_id=5e7b358a-3ec0-42bc-93a6-f2542782792e,Oukitel,Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 16 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Capacidad y eficiencia Con su potente procesador y memoria RAM de 8 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 8300 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ,NO-COLOR,Nuevo,https://http2.mlstatic.com/D_NQ_NP_812869-MLA50017467017_052022-V.webp
